starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 21:57:03 2014	1392839823	3	690	693	690
Wed Feb 19 21:57:03 2014	1392839823	2	698	700	698
Wed Feb 19 21:57:03 2014	1392839823	2	720	722	719
Wed Feb 19 21:57:03 2014	1392839823	2	726	729	726
Wed Feb 19 21:57:18 2014	1392839838	0	732	732	732
Wed Feb 19 21:57:18 2014	1392839838	0	734	734	733
Wed Feb 19 21:57:18 2014	1392839838	0	734	734	733
Wed Feb 19 21:57:07 2014	1392839827	0	734	734	733
Wed Feb 19 21:57:07 2014	1392839827	0	734	734	734
Wed Feb 19 21:57:18 2014	1392839838	0	735	735	734
Wed Feb 19 21:57:18 2014	1392839838	0	735	735	735
Wed Feb 19 21:57:08 2014	1392839828	0	736	736	735
Wed Feb 19 21:57:07 2014	1392839827	0	736	736	735
Wed Feb 19 21:57:07 2014	1392839827	0	736	736	736
Wed Feb 19 21:57:18 2014	1392839838	0	737	737	737
Wed Feb 19 21:57:18 2014	1392839838	0	737	737	737
Wed Feb 19 21:57:18 2014	1392839838	0	737	738	737
Wed Feb 19 21:57:08 2014	1392839828	0	738	738	736
Wed Feb 19 21:57:07 2014	1392839827	0	738	738	738
Wed Feb 19 21:57:18 2014	1392839838	0	739	739	738
Wed Feb 19 21:57:07 2014	1392839827	0	740	740	739
Wed Feb 19 21:57:18 2014	1392839838	0	740	740	740
Wed Feb 19 21:57:08 2014	1392839828	0	740	741	740
Wed Feb 19 21:57:18 2014	1392839838	0	742	742	741
Wed Feb 19 21:57:17 2014	1392839837	0	742	742	741
Wed Feb 19 21:57:07 2014	1392839827	0	742	742	742
Wed Feb 19 21:57:07 2014	1392839827	0	742	742	742
Wed Feb 19 21:57:07 2014	1392839827	0	742	742	742
Wed Feb 19 21:57:18 2014	1392839838	0	742	742	742
Wed Feb 19 21:57:13 2014	1392839833	0	743	743	742
Wed Feb 19 21:57:08 2014	1392839828	0	744	744	744
Wed Feb 19 21:57:08 2014	1392839828	0	744	744	744
Wed Feb 19 21:57:07 2014	1392839827	0	744	744	744
Wed Feb 19 21:57:08 2014	1392839828	0	744	744	744
Wed Feb 19 21:57:08 2014	1392839828	0	744	744	744
Wed Feb 19 21:57:13 2014	1392839833	0	744	744	744
Wed Feb 19 21:57:17 2014	1392839837	0	745	745	744
Wed Feb 19 21:57:08 2014	1392839828	0	745	745	744
Wed Feb 19 21:57:17 2014	1392839837	0	745	745	745
Wed Feb 19 21:57:08 2014	1392839828	0	746	746	746
Wed Feb 19 21:57:07 2014	1392839827	0	746	746	746
Wed Feb 19 21:57:18 2014	1392839838	0	746	746	746
Wed Feb 19 21:57:08 2014	1392839828	0	746	747	746
Wed Feb 19 21:57:08 2014	1392839828	0	747	747	746
Wed Feb 19 21:57:08 2014	1392839828	0	747	747	747
Wed Feb 19 21:57:17 2014	1392839837	0	747	747	747
Wed Feb 19 21:57:08 2014	1392839828	0	748	748	747
Wed Feb 19 21:57:17 2014	1392839837	0	748	748	748
Wed Feb 19 21:57:17 2014	1392839837	0	748	748	748
Wed Feb 19 21:57:13 2014	1392839833	0	748	748	748
Wed Feb 19 21:57:08 2014	1392839828	0	749	749	748
Wed Feb 19 21:57:07 2014	1392839827	0	749	749	748
Wed Feb 19 21:57:08 2014	1392839828	0	749	749	749
Wed Feb 19 21:57:13 2014	1392839833	0	749	749	746
Wed Feb 19 21:57:17 2014	1392839837	0	749	749	749
Wed Feb 19 21:57:08 2014	1392839828	0	749	749	749
Wed Feb 19 21:57:07 2014	1392839827	0	749	749	749
Wed Feb 19 21:57:08 2014	1392839828	0	750	750	749
Wed Feb 19 21:57:17 2014	1392839837	0	749	750	749
Wed Feb 19 21:57:17 2014	1392839837	0	750	750	749
Wed Feb 19 21:57:17 2014	1392839837	0	750	750	750
Wed Feb 19 21:57:17 2014	1392839837	0	750	750	750
Wed Feb 19 21:57:08 2014	1392839828	0	751	751	750
Wed Feb 19 21:57:07 2014	1392839827	0	751	751	750
Wed Feb 19 21:57:03 2014	1392839823	2	748	751	748
Wed Feb 19 21:57:17 2014	1392839837	0	751	751	751
Wed Feb 19 21:57:17 2014	1392839837	0	751	751	751
Wed Feb 19 21:57:08 2014	1392839828	0	751	751	751
Wed Feb 19 21:57:17 2014	1392839837	0	751	751	751
Wed Feb 19 21:57:08 2014	1392839828	0	751	751	751
Wed Feb 19 21:57:03 2014	1392839823	0	751	751	751
Wed Feb 19 21:57:08 2014	1392839828	0	751	751	751
Wed Feb 19 21:57:17 2014	1392839837	0	751	751	751
Wed Feb 19 21:57:03 2014	1392839823	0	751	752	751
Wed Feb 19 21:57:07 2014	1392839827	0	752	752	751
Wed Feb 19 21:57:07 2014	1392839827	0	752	752	751
Wed Feb 19 21:57:16 2014	1392839836	0	752	752	751
Wed Feb 19 21:57:03 2014	1392839823	0	752	752	751
Wed Feb 19 21:57:09 2014	1392839829	0	752	752	749
Wed Feb 19 21:57:07 2014	1392839827	0	752	752	752
Wed Feb 19 21:57:07 2014	1392839827	0	752	752	752
Wed Feb 19 21:57:13 2014	1392839833	0	752	752	752
Wed Feb 19 21:57:13 2014	1392839833	0	752	752	752
Wed Feb 19 21:57:07 2014	1392839827	0	753	753	752
Wed Feb 19 21:57:17 2014	1392839837	0	753	753	752
Wed Feb 19 21:57:13 2014	1392839833	0	753	753	752
Wed Feb 19 21:57:16 2014	1392839836	0	753	753	753
Wed Feb 19 21:57:13 2014	1392839833	0	753	753	753
Wed Feb 19 21:57:17 2014	1392839837	0	753	753	753
Wed Feb 19 21:57:08 2014	1392839828	0	753	753	753
Wed Feb 19 21:57:13 2014	1392839833	0	753	753	753
Wed Feb 19 21:57:13 2014	1392839833	0	753	753	753
Wed Feb 19 21:57:17 2014	1392839837	0	753	753	753
Wed Feb 19 21:57:08 2014	1392839828	0	753	753	753
Wed Feb 19 21:57:03 2014	1392839823	0	753	754	753
Wed Feb 19 21:57:09 2014	1392839829	0	753	754	753
Wed Feb 19 21:57:07 2014	1392839827	0	753	754	753
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	753
Wed Feb 19 21:57:17 2014	1392839837	0	754	754	754
Wed Feb 19 21:57:07 2014	1392839827	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:08 2014	1392839828	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:07 2014	1392839827	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:13 2014	1392839833	0	754	754	754
Wed Feb 19 21:57:03 2014	1392839823	0	754	754	754
Wed Feb 19 21:57:13 2014	1392839833	0	754	754	754
Wed Feb 19 21:57:08 2014	1392839828	0	754	754	754
Wed Feb 19 21:57:13 2014	1392839833	0	754	754	752
Wed Feb 19 21:57:03 2014	1392839823	0	754	755	753
Wed Feb 19 21:57:17 2014	1392839837	0	755	755	754
Wed Feb 19 21:57:03 2014	1392839823	0	755	755	754
Wed Feb 19 21:57:08 2014	1392839828	0	755	755	754
Wed Feb 19 21:57:03 2014	1392839823	0	755	755	754
Wed Feb 19 21:57:08 2014	1392839828	0	755	755	755
Wed Feb 19 21:57:03 2014	1392839823	0	755	755	753
Wed Feb 19 21:57:07 2014	1392839827	0	755	755	755
Wed Feb 19 21:57:07 2014	1392839827	0	755	755	755
Wed Feb 19 21:57:03 2014	1392839823	0	755	755	755
Wed Feb 19 21:57:08 2014	1392839828	0	755	755	755
Wed Feb 19 21:57:03 2014	1392839823	0	755	755	755
Wed Feb 19 21:57:14 2014	1392839834	0	755	755	755
Wed Feb 19 21:57:07 2014	1392839827	0	755	755	755
Wed Feb 19 21:57:08 2014	1392839828	0	755	756	755
Wed Feb 19 21:57:09 2014	1392839829	0	756	756	755
Wed Feb 19 21:57:08 2014	1392839828	0	756	756	755
Wed Feb 19 21:57:17 2014	1392839837	0	756	756	755
Wed Feb 19 21:57:07 2014	1392839827	0	756	756	756
Wed Feb 19 21:57:07 2014	1392839827	0	756	756	756
Wed Feb 19 21:57:17 2014	1392839837	0	756	756	756
Wed Feb 19 21:57:03 2014	1392839823	0	756	756	756
Wed Feb 19 21:57:13 2014	1392839833	0	756	756	756
Wed Feb 19 21:57:07 2014	1392839827	0	756	756	756
