starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:09 2014	1392835629	0	140	140	140
Wed Feb 19 20:47:09 2014	1392835629	0	140	140	138
Wed Feb 19 20:47:09 2014	1392835629	0	140	140	140
Wed Feb 19 20:47:09 2014	1392835629	0	140	140	133
Wed Feb 19 20:47:09 2014	1392835629	0	140	141	127
Wed Feb 19 20:47:10 2014	1392835630	0	140	141	132
Wed Feb 19 20:47:10 2014	1392835630	0	140	141	129
Wed Feb 19 20:47:10 2014	1392835630	0	141	141	140
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	140
Wed Feb 19 20:47:09 2014	1392835629	0	141	141	125
Wed Feb 19 20:47:10 2014	1392835630	0	141	141	114
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	140
Wed Feb 19 20:47:09 2014	1392835629	4	137	141	134
Wed Feb 19 20:47:09 2014	1392835629	0	141	141	139
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	114
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	141
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	141
Wed Feb 19 20:47:09 2014	1392835629	4	137	141	137
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	138
Wed Feb 19 20:47:09 2014	1392835629	0	141	141	132
Wed Feb 19 20:47:11 2014	1392835631	0	141	141	119
Wed Feb 19 20:47:11 2014	1392835631	0	141	142	137
Wed Feb 19 20:47:09 2014	1392835629	0	141	142	131
Wed Feb 19 20:47:11 2014	1392835631	0	141	142	141
Wed Feb 19 20:47:11 2014	1392835631	0	142	142	141
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	141
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	142
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	137
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	140
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	142
Wed Feb 19 20:47:10 2014	1392835630	0	142	142	140
Wed Feb 19 20:47:11 2014	1392835631	0	142	142	142
Wed Feb 19 20:47:11 2014	1392835631	0	142	142	136
Wed Feb 19 20:47:10 2014	1392835630	0	142	142	118
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	133
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	142
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	142
Wed Feb 19 20:47:11 2014	1392835631	0	142	142	127
Wed Feb 19 20:47:09 2014	1392835629	0	142	142	132
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	135
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	137
Wed Feb 19 20:47:10 2014	1392835630	0	143	143	117
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	142
Wed Feb 19 20:47:10 2014	1392835630	0	143	143	141
Wed Feb 19 20:47:10 2014	1392835630	0	143	143	143
Wed Feb 19 20:47:10 2014	1392835630	0	143	143	134
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	141
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	142
Wed Feb 19 20:47:09 2014	1392835629	4	139	143	129
Wed Feb 19 20:47:11 2014	1392835631	0	143	143	142
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	143
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	130
Wed Feb 19 20:47:11 2014	1392835631	0	143	143	143
Wed Feb 19 20:47:11 2014	1392835631	0	143	143	134
Wed Feb 19 20:47:11 2014	1392835631	0	143	143	143
Wed Feb 19 20:47:11 2014	1392835631	0	143	143	126
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	129
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	138
Wed Feb 19 20:47:10 2014	1392835630	0	143	143	143
Wed Feb 19 20:47:09 2014	1392835629	0	143	143	136
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	143
Wed Feb 19 20:47:09 2014	1392835629	0	144	144	128
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	143
