starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
