starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 17:38:44 2014	1393688324	1	30032	30033	1
Sat Mar 01 17:41:14 2014	1393688474	3	30030	30033	45
Sat Mar 01 17:37:41 2014	1393688261	1	30033	30034	68
Sat Mar 01 17:38:13 2014	1393688293	1	30037	30037	4
Sat Mar 01 17:40:20 2014	1393688420	0	30037	30038	0
Sat Mar 01 17:38:42 2014	1393688322	6	30034	30040	96
Sat Mar 01 17:33:58 2014	1393688038	3	30038	30041	7
Sat Mar 01 17:38:10 2014	1393688290	13	30037	30051	54
Sat Mar 01 17:37:41 2014	1393688261	3	30055	30057	27
Sat Mar 01 17:37:14 2014	1393688234	1	30062	30063	12
Sat Mar 01 17:41:13 2014	1393688473	2	30065	30067	148
Sat Mar 01 17:38:13 2014	1393688293	1	30072	30073	82
Sat Mar 01 17:33:57 2014	1393688037	10	30083	30093	29
Sat Mar 01 17:37:11 2014	1393688231	4	30090	30094	25
Sat Mar 01 17:38:11 2014	1393688291	2	30112	30114	51
Sat Mar 01 17:41:14 2014	1393688474	14	30101	30115	25
Sat Mar 01 17:41:34 2014	1393688494	6	30110	30116	89
Sat Mar 01 17:33:57 2014	1393688037	2	30120	30123	15
Sat Mar 01 17:38:10 2014	1393688290	1	30136	30137	227
Sat Mar 01 17:38:14 2014	1393688294	2	30140	30142	98
Sat Mar 01 17:38:39 2014	1393688319	1	30163	30164	55
Sat Mar 01 17:37:40 2014	1393688260	4	30173	30177	83
Sat Mar 01 17:38:42 2014	1393688322	3	30183	30186	71
Sat Mar 01 17:33:58 2014	1393688038	2	30188	30190	19
Sat Mar 01 17:33:58 2014	1393688038	0	30192	30193	1
Sat Mar 01 17:33:58 2014	1393688038	1	30199	30200	0
Sat Mar 01 17:38:40 2014	1393688320	1	30199	30200	20
Sat Mar 01 17:33:58 2014	1393688038	0	30205	30205	1
Sat Mar 01 17:33:58 2014	1393688038	3	30205	30208	21
Sat Mar 01 17:38:13 2014	1393688293	8	30203	30212	78
Sat Mar 01 17:38:39 2014	1393688319	5	30220	30224	60
