starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:52:13 2014	1393692733	1	19025	19026	18719
Sat Mar 01 18:56:29 2014	1393692989	0	19027	19027	18610
Sat Mar 01 18:54:18 2014	1393692858	0	19028	19028	18658
Sat Mar 01 18:56:57 2014	1393693017	0	19028	19028	18674
Sat Mar 01 18:54:36 2014	1393692876	0	19028	19029	18718
Sat Mar 01 18:54:45 2014	1393692885	0	19030	19030	18683
Sat Mar 01 18:54:44 2014	1393692884	0	19030	19031	18718
Sat Mar 01 18:54:32 2014	1393692872	0	19031	19031	18734
Sat Mar 01 18:53:21 2014	1393692801	0	19031	19031	18713
Sat Mar 01 18:56:47 2014	1393693007	0	19032	19032	18778
Sat Mar 01 18:57:25 2014	1393693045	0	19033	19033	18743
Sat Mar 01 18:57:41 2014	1393693061	0	19033	19033	18661
Sat Mar 01 18:54:42 2014	1393692882	0	19034	19034	18650
Sat Mar 01 18:56:50 2014	1393693010	0	19034	19034	18719
Sat Mar 01 18:58:10 2014	1393693090	0	19039	19039	18659
Sat Mar 01 18:56:15 2014	1393692975	0	19041	19041	18796
Sat Mar 01 18:56:43 2014	1393693003	0	19042	19042	18762
Sat Mar 01 18:55:49 2014	1393692949	0	19042	19042	18698
Sat Mar 01 18:57:46 2014	1393693066	0	19045	19045	18796
Sat Mar 01 18:54:06 2014	1393692846	0	19046	19046	18773
Sat Mar 01 18:53:48 2014	1393692828	0	19049	19049	18672
Sat Mar 01 18:55:08 2014	1393692908	0	19050	19050	18708
Sat Mar 01 18:58:11 2014	1393693091	0	19050	19050	18606
Sat Mar 01 18:56:59 2014	1393693019	0	19050	19050	18740
Sat Mar 01 18:54:33 2014	1393692873	0	19050	19050	18722
Sat Mar 01 18:56:01 2014	1393692961	0	19051	19051	18716
Sat Mar 01 18:57:10 2014	1393693030	0	19052	19052	18665
Sat Mar 01 18:56:08 2014	1393692968	0	19052	19052	18811
Sat Mar 01 18:55:44 2014	1393692944	0	19055	19055	18716
Sat Mar 01 18:54:14 2014	1393692854	0	19055	19055	18592
Sat Mar 01 18:57:26 2014	1393693046	0	19057	19057	18722
Sat Mar 01 18:58:07 2014	1393693087	0	19057	19058	18703
Sat Mar 01 18:54:37 2014	1393692877	0	19058	19058	18744
Sat Mar 01 18:54:48 2014	1393692888	0	19060	19060	18797
Sat Mar 01 18:54:54 2014	1393692894	0	19060	19060	18702
Sat Mar 01 18:55:14 2014	1393692914	0	19061	19061	18666
Sat Mar 01 18:56:56 2014	1393693016	0	19062	19062	18719
Sat Mar 01 18:56:13 2014	1393692973	0	19062	19062	18765
