starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:11:08 2014	1393690268	1	23819	23819	2
Sat Mar 01 18:10:21 2014	1393690221	4	23817	23821	1
Sat Mar 01 18:09:57 2014	1393690197	2	23820	23822	23
Sat Mar 01 18:14:52 2014	1393690492	2	23827	23829	1
Sat Mar 01 18:09:29 2014	1393690169	6	23838	23844	8
Sat Mar 01 18:08:47 2014	1393690127	1	23846	23847	6
Sat Mar 01 18:09:58 2014	1393690198	0	23874	23874	11
Sat Mar 01 18:10:22 2014	1393690222	3	23875	23879	1
Sat Mar 01 18:15:27 2014	1393690527	9	23879	23888	10
Sat Mar 01 18:14:10 2014	1393690450	4	23888	23891	14
Sat Mar 01 18:11:19 2014	1393690279	0	23915	23916	1
Sat Mar 01 18:08:51 2014	1393690131	3	23919	23922	10
Sat Mar 01 18:11:11 2014	1393690271	0	23923	23923	1
Sat Mar 01 18:11:20 2014	1393690280	0	23924	23924	4
Sat Mar 01 18:11:25 2014	1393690285	3	23933	23936	1
Sat Mar 01 18:07:57 2014	1393690077	0	23969	23970	994
Sat Mar 01 18:09:25 2014	1393690165	8	23963	23971	4
Sat Mar 01 18:09:36 2014	1393690176	9	23963	23972	2
Sat Mar 01 18:11:05 2014	1393690265	1	23972	23973	1
Sat Mar 01 18:14:51 2014	1393690491	0	23973	23974	4
Sat Mar 01 18:10:21 2014	1393690221	0	23989	23989	5
Sat Mar 01 18:08:49 2014	1393690129	0	23993	23993	15
Sat Mar 01 18:10:20 2014	1393690220	3	23991	23993	2
Sat Mar 01 18:09:52 2014	1393690192	3	23993	23996	1
Sat Mar 01 18:09:58 2014	1393690198	3	24031	24034	3
Sat Mar 01 18:09:52 2014	1393690192	3	24038	24041	2
Sat Mar 01 18:11:09 2014	1393690269	3	24046	24049	9
Sat Mar 01 18:14:39 2014	1393690479	1	24050	24050	2
Sat Mar 01 18:11:05 2014	1393690265	4	24051	24055	1
Sat Mar 01 18:07:54 2014	1393690074	3	24066	24069	2108
Sat Mar 01 18:09:55 2014	1393690195	3	24069	24072	10
Sat Mar 01 18:14:53 2014	1393690493	1	24078	24078	4
Sat Mar 01 18:14:37 2014	1393690477	0	24078	24079	1
Sat Mar 01 18:08:46 2014	1393690126	7	24076	24083	7
Sat Mar 01 18:08:41 2014	1393690121	3	24101	24103	6
